domain,sld,len,score,dict_hits_edge,full_segmentation,dict_bonus,single_bonus,suffix_bonus,tech_bonus,nature_bonus,values_bonus,compound_bonus,misspelling,len_penalty,price_usd,bid_count,end_date,permalink
playtoyx.com,playtoyx,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-25T15:00:00.000Z,https://www.namecheap.com/market/sale/uRe87M8EM6N4V9e2Lm6r3L/
rogbuser.com,rogbuser,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-25T15:00:00.000Z,https://www.namecheap.com/market/sale/ufhHBtQkYa1JDvGCiKjHqZ/
chattyou.com,chattyou,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-24T15:00:00.000Z,https://www.namecheap.com/market/sale/viwsCru4XD25rkhbVHGVpV/
jewenera.com,jewenera,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-24T15:00:00.000Z,https://www.namecheap.com/market/sale/n7r4xaMuf1Nv7urM6fSzcR/
pelolink.com,pelolink,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-24T15:00:00.000Z,https://www.namecheap.com/market/sale/a13hzgB8iY9sD3BdjBYT3D/
myextrip.com,myextrip,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-24T15:00:00.000Z,https://www.namecheap.com/market/sale/hzQ2ivY5ZK52oiAB82h759/
cartvend.com,cartvend,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-24T15:00:00.000Z,https://www.namecheap.com/market/sale/q5zi9pqzG9nkqiEqfJxN6W/
buynowdn.com,buynowdn,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-24T15:00:00.000Z,https://www.namecheap.com/market/sale/1PWFksT7GjvpoQdQfHyVoF/
dynofind.com,dynofind,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-24T15:00:00.000Z,https://www.namecheap.com/market/sale/eEoWdWtsbaX6psH4o6Z5mL/
pollenam.com,pollenam,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-24T15:00:00.000Z,https://www.namecheap.com/market/sale/f3tLncqCHQVrdrcgK2eJWf/
lookanov.com,lookanov,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-24T15:00:00.000Z,https://www.namecheap.com/market/sale/tKQEKP8wrKrmBJyX4w5Gcm/
ecomatry.com,ecomatry,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-24T15:00:00.000Z,https://www.namecheap.com/market/sale/bJefQugTKXTie67x1sQWoV/
shockpov.com,shockpov,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-24T15:00:00.000Z,https://www.namecheap.com/market/sale/cD3z5myevYoYEvvTQr4KbR/
weirdpov.com,weirdpov,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-24T15:00:00.000Z,https://www.namecheap.com/market/sale/tdxvN14pZnpzG9LbfoRHxD/
heavypov.com,heavypov,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-24T15:00:00.000Z,https://www.namecheap.com/market/sale/eF7JQmbPKan42Vvfny1ocM/
alleypov.com,alleypov,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-24T15:00:00.000Z,https://www.namecheap.com/market/sale/fhHF1XuDAueUijztokQXFT/
ghosybed.com,ghosybed,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-23T15:00:00.000Z,https://www.namecheap.com/market/sale/8cGLZUdUuP8uMH81U3P41X/
ghostved.com,ghostved,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-23T15:00:00.000Z,https://www.namecheap.com/market/sale/wph2dpMjmMe2hvM74otqLj/
aliebook.com,aliebook,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-23T15:00:00.000Z,https://www.namecheap.com/market/sale/vLpepGZEnjvsg9Mg1WrNyH/
bestogel.com,bestogel,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-23T15:00:00.000Z,https://www.namecheap.com/market/sale/jnUNqSR5oaMAAwxeKUkpR9/
neyracar.com,neyracar,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-23T15:00:00.000Z,https://www.namecheap.com/market/sale/qFPH2edHm7P4RSpXWtqjAf/
bacanbet.com,bacanbet,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-23T15:00:00.000Z,https://www.namecheap.com/market/sale/57gg6d2bUEFE5S4pRYs7zb/
planflux.com,planflux,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-23T15:00:00.000Z,https://www.namecheap.com/market/sale/1WbXsBciAesTsCoJGTJSqZ/
digifade.com,digifade,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-23T15:00:00.000Z,https://www.namecheap.com/market/sale/7WJG6zAbz4gVqq2exoeU81/
isplease.com,isplease,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-23T15:00:00.000Z,https://www.namecheap.com/market/sale/5YmArXRZU7YtPUQ8ijP6Hz/
faralogo.com,faralogo,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-23T15:00:00.000Z,https://www.namecheap.com/market/sale/tiTQbbMaQnJbMSsdvKaLHo/
zorabond.com,zorabond,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-23T15:00:00.000Z,https://www.namecheap.com/market/sale/abCPMGGAiiov8k7EbyHGuz/
wellmize.com,wellmize,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-23T15:00:00.000Z,https://www.namecheap.com/market/sale/5kEmMojd3C3MsdnaX5VUu7/
famewala.com,famewala,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-23T15:00:00.000Z,https://www.namecheap.com/market/sale/v8iqeTNfDmqYpzMMe5Ctqk/
resumefi.com,resumefi,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-22T15:00:00.000Z,https://www.namecheap.com/market/sale/3mJXuQ2A9B9eL7iiWqYegz/
imgdetop.com,imgdetop,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-22T15:00:00.000Z,https://www.namecheap.com/market/sale/7PXsicscQHqBf8oPvBigUk/
amicnews.com,amicnews,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-22T15:00:00.000Z,https://www.namecheap.com/market/sale/c4bYGLzg3shWD6TMzxxagq/
slotsvan.com,slotsvan,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-22T15:00:00.000Z,https://www.namecheap.com/market/sale/onQzDFA17mmHsoPRpFTEnG/
thekraun.com,thekraun,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-22T15:00:00.000Z,https://www.namecheap.com/market/sale/41jsYG8ztf717YhnYkFnxu/
webdoorr.com,webdoorr,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-22T15:00:00.000Z,https://www.namecheap.com/market/sale/pihkyhPDwyuyVu8VTX6fuC/
koryfame.com,koryfame,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-22T15:00:00.000Z,https://www.namecheap.com/market/sale/qh5CUyLvXAJxJ8mCqjYDk9/
coinrove.com,coinrove,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-22T15:00:00.000Z,https://www.namecheap.com/market/sale/hmf1PXCKXUxNts2bXx7o6g/
rottgear.com,rottgear,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-21T15:00:00.000Z,https://www.namecheap.com/market/sale/fiidABn9qCvh9ro8b7jTkA/
heropham.com,heropham,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-21T15:00:00.000Z,https://www.namecheap.com/market/sale/t6JyENKP3vmpy2yC2XYLdQ/
accanfix.com,accanfix,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-21T15:00:00.000Z,https://www.namecheap.com/market/sale/iKiBL3aC6w5LtPrbzM5XE2/
separise.com,separise,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-21T15:00:00.000Z,https://www.namecheap.com/market/sale/wKitYQqfYG43iHyeMpQUVA/
buddharm.com,buddharm,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-21T15:00:00.000Z,https://www.namecheap.com/market/sale/9wtJ18fU4e6DZHAqiVpMdd/
composef.com,composef,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-21T15:00:00.000Z,https://www.namecheap.com/market/sale/s4gHrKrCBPzUKmWUp57hSF/
rusholds.com,rusholds,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-21T15:00:00.000Z,https://www.namecheap.com/market/sale/jdo8n6sKZ9y5Hk7ePyyWeR/
ponablog.com,ponablog,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-21T15:00:00.000Z,https://www.namecheap.com/market/sale/jRhFnzh5Sbi4BnPift1qs9/
lakablog.com,lakablog,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-21T15:00:00.000Z,https://www.namecheap.com/market/sale/3XcNHTC71vk8da4g8UAEyZ/
kitabagi.com,kitabagi,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-21T15:00:00.000Z,https://www.namecheap.com/market/sale/qd6XsHARL4CA1nXNYyVrtS/
kitajack.com,kitajack,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-21T15:00:00.000Z,https://www.namecheap.com/market/sale/4r6fzqu9gTdcaBQCahTg7v/
joindago.com,joindago,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-21T15:00:00.000Z,https://www.namecheap.com/market/sale/fY3F6WBCMHPToB6rnYgLeL/
vinamath.com,vinamath,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-21T15:00:00.000Z,https://www.namecheap.com/market/sale/q5xw5KY11f79rYKedSyn5N/
valleyhm.com,valleyhm,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/7zeAsF2MzPxetDPRJY4QXQ/
nearatme.com,nearatme,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/waZVbJdyGbgE9VBSSmKs8P/
perigokd.com,perigokd,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/hxyyojCYpbUxap3vcMaqGR/
bitnessy.com,bitnessy,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/xuh84SAgTk8ebg2ykFn1fr/
wisdomfy.com,wisdomfy,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/cd5od8heYXkbm7nucTB7CC/
fastifas.com,fastifas,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/aeRhd7v8sT3LwRLQNPuS6V/
proxolve.com,proxolve,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/8rG2KJno6Vvtj9eNP65sx9/
askubisz.com,askubisz,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/bFHt7j5HiT3LA7nHu26vMp/
askantis.com,askantis,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/gdMMTrUeommM7Nguv3YzYC/
cashlush.com,cashlush,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/kD2wBk2eapkmNwpsxXDrQw/
iflpanel.com,iflpanel,8,8,True,False,5,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/i7addfwtf9jh6SBeQnfuiU/
ashtegin.com,ashtegin,8,8,True,False,5,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/hyePX8UnhmzqW5eDrPJiWB/
artiovox.com,artiovox,8,8,True,False,5,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/2zJyngpnVMCZq5pBQUuKEf/
gigrefer.com,gigrefer,8,8,True,False,5,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/efzV9dkMwLQnRLfUhTaqER/
ruptrend.com,ruptrend,8,8,True,False,5,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/f4CwNLeg7VkxPzyM2dmZ8i/
workriti.com,workriti,8,8,True,False,5,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/qXknDnHPWzum6sPTGEe1MX/
goxwecan.com,goxwecan,8,8,True,False,5,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/hwNPEYe6KCqSdorrmLFvyc/
foodgaga.com,foodgaga,8,8,True,False,5,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/xivz1rjJgNiANbFM2JMiq9/
timacoin.com,timacoin,8,8,True,False,5,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/pvFhpFJeUcKv9AVRAeXGGv/
boyaauto.com,boyaauto,8,8,True,False,5,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/qrzy83rJLarkbq5vU2m7pc/
fitoknow.com,fitoknow,8,8,True,False,5,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/oWKtT4SZf1gRN5WhocLcuq/
sorblive.com,sorblive,8,8,True,False,5,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/juYtrNyyBGZ8Kn7mPKeCAC/
keyservi.com,keyservi,8,8,True,False,5,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/fCVz9Jca5Ac5wdGVMrngxr/
lgbuynow.com,lgbuynow,8,8,True,False,5,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/sX6ijbw5Eon9aig1urAwWA/
fanscash.com,fanscash,8,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-10-27T15:00:00.000Z,https://www.namecheap.com/market/sale/nnxY1ocyx32F4TLNmmW7LQ/
cpalevel.com,cpalevel,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-27T15:00:00.000Z,https://www.namecheap.com/market/sale/ckWhniBmjJeZmg9PWFxxLN/
bitniaga.com,bitniaga,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-22T15:00:00.000Z,https://www.namecheap.com/market/sale/r1rZqLSGSccQgYxN95SiUP/
gushibar.com,gushibar,8,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-10-24T15:00:00.000Z,https://www.namecheap.com/market/sale/or9ftjXyyLTST9SvdEfdkd/
ilovedna.com,ilovedna,8,8,True,False,5,3,0,0,0,0,0,0,0,2,0,2025-10-21T15:00:00.000Z,https://www.namecheap.com/market/sale/gmGhMDxWLXupPyiAdrQtTN/
gerdwise.com,gerdwise,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-11-01T15:00:00.000Z,https://www.namecheap.com/market/sale/8tyS1fuqqtS2WtjiK24FCF/
tucutube.com,tucutube,8,8,True,False,5,3,0,0,0,0,0,0,0,2,0,2025-11-09T16:00:00.000Z,https://www.namecheap.com/market/sale/187GhJ3JnmXYNcVs3soT5h/
jaostuff.com,jaostuff,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-30T15:00:00.000Z,https://www.namecheap.com/market/sale/6WFn3HzP87cnB6piBmVVet/
kicksubs.com,kicksubs,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-27T15:00:00.000Z,https://www.namecheap.com/market/sale/qmnkzeYJEBrdE5fiT5aJ2v/
jivedock.com,jivedock,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-26T15:00:00.000Z,https://www.namecheap.com/market/sale/2w91ycE8GLteNe7tarJsMg/
careamel.com,careamel,8,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-11-02T16:00:00.000Z,https://www.namecheap.com/market/sale/c6iBd1ysV9AcChN9CP7HQf/
gamefuny.com,gamefuny,8,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-11-01T15:00:00.000Z,https://www.namecheap.com/market/sale/qWeQjKh3PgUrBnxTbo7qd6/
enonhome.com,enonhome,8,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-10-31T15:00:00.000Z,https://www.namecheap.com/market/sale/4ePeCr4h1jbK3MibiKuMRu/
urgepret.com,urgepret,8,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-10-28T15:00:00.000Z,https://www.namecheap.com/market/sale/o8sgwpPNt1ZvV3Zzxhzmp6/
healteas.com,healteas,8,8,True,False,5,3,0,0,0,0,0,0,0,2,0,2025-10-28T15:00:00.000Z,https://www.namecheap.com/market/sale/5TXr82RLL5yLAvKgJM2v7M/
romebook.com,romebook,8,8,True,False,5,3,0,0,0,0,0,0,0,2,0,2025-10-28T15:00:00.000Z,https://www.namecheap.com/market/sale/5WzjxAiigJTTSZ2M3BhJMm/
weonenow.com,weonenow,8,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-10-27T15:00:00.000Z,https://www.namecheap.com/market/sale/1U9En4RaDuLfago2Cq7sTB/
myidstar.com,myidstar,8,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-10-26T15:00:00.000Z,https://www.namecheap.com/market/sale/5rz3gXHpohQ2s8doVsaS8t/
artisery.com,artisery,8,8,True,False,5,3,0,0,0,0,0,0,0,2,0,2025-10-23T15:00:00.000Z,https://www.namecheap.com/market/sale/iuY8jYTqjbGGJvesh8ErEW/
dnamines.com,dnamines,8,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/fVvj56MyEVecJd9kJx5Dnf/
webeidea.com,webeidea,8,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-10-26T15:00:00.000Z,https://www.namecheap.com/market/sale/bueGmYzu6SzuR3rm9KNhyR/
plusmods.com,plusmods,8,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-11-02T16:00:00.000Z,https://www.namecheap.com/market/sale/2XGzGy2VnCH4qKroTTehQ8/
bbjungle.com,bbjungle,8,8,True,False,5,3,0,0,0,0,0,0,0,2,0,2025-10-23T15:00:00.000Z,https://www.namecheap.com/market/sale/9zshJmQe13MVgA6ano1D4d/
wereland.com,wereland,8,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-11-11T16:00:00.000Z,https://www.namecheap.com/market/sale/mxKBZuygH1LLJMDvPHNxbi/
bordison.com,bordison,8,8,True,False,5,3,0,0,0,0,0,0,0,2,0,2025-11-08T16:00:00.000Z,https://www.namecheap.com/market/sale/rYL4KSvq3v7fTobABELD73/
buyjabra.com,buyjabra,8,8,True,False,5,3,0,0,0,0,0,0,0,2,0,2025-11-03T16:00:00.000Z,https://www.namecheap.com/market/sale/aAH6ZJtwc66Ki3QdhjY84x/
evolumix.com,evolumix,8,8,True,False,5,3,0,0,0,0,0,0,0,2,0,2025-11-02T16:00:00.000Z,https://www.namecheap.com/market/sale/p6Ft6cEAenGD31JVBwKqaj/
eushavia.com,eushavia,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-22T15:00:00.000Z,https://www.namecheap.com/market/sale/w64DsKWQyFnpRW73doi2SM/
innorank.com,innorank,8,8,True,False,5,3,0,0,0,0,0,0,0,2,0,2025-10-28T15:00:00.000Z,https://www.namecheap.com/market/sale/xmhxQVf1MM4X5raKLB879D/
panalean.com,panalean,8,8,True,False,5,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/3rkiQaSCgYGK5SBTfaamXc/
kitniaga.com,kitniaga,8,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-10-25T15:00:00.000Z,https://www.namecheap.com/market/sale/rEF15BWhWJQrkguKpLP1WW/
apkcabin.com,apkcabin,8,8,True,False,5,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/2yFExsaPqariU6Ly2GtUDs/
oilusage.com,oilusage,8,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-11-10T16:00:00.000Z,https://www.namecheap.com/market/sale/oyqd2qGcm4gmfpbeodzgRE/
bedslips.com,bedslips,8,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-11-08T16:00:00.000Z,https://www.namecheap.com/market/sale/jaenKRPHTgZaVCNW6DpZvp/
bonusurl.com,bonusurl,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-27T15:00:00.000Z,https://www.namecheap.com/market/sale/5G8FJCQaUGu6EHkPJ2cii1/
mmonight.com,mmonight,8,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-11-04T16:00:00.000Z,https://www.namecheap.com/market/sale/aqqnHPN29AGnDZhQzP1rMN/
taphoaus.com,taphoaus,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-26T15:00:00.000Z,https://www.namecheap.com/market/sale/boC1r81wLHs7yhQk9WjY5h/
yeebaash.com,yeebaash,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-25T15:00:00.000Z,https://www.namecheap.com/market/sale/pQ5Fdrb8Ph2ZnWXijosDcU/
petrater.com,petrater,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-24T15:00:00.000Z,https://www.namecheap.com/market/sale/dchMEGR76FArg5UnjkB46a/
mentorcv.com,mentorcv,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-23T15:00:00.000Z,https://www.namecheap.com/market/sale/2y4NKR74Qd5CrfvHcKoFaw/
jhookway.com,jhookway,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-22T15:00:00.000Z,https://www.namecheap.com/market/sale/xhB9jzkEBocSuexf5zHsxg/
testoony.com,testoony,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-22T15:00:00.000Z,https://www.namecheap.com/market/sale/siTQMJuh459zXdjW59J1WU/
cfimoney.com,cfimoney,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-21T15:00:00.000Z,https://www.namecheap.com/market/sale/j3xE26CHab86Bq8aKftqqf/
rhinospy.com,rhinospy,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-21T15:00:00.000Z,https://www.namecheap.com/market/sale/8YYeqAx4xFGezX3gZ93RsZ/
scanmera.com,scanmera,8,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-10-28T15:00:00.000Z,https://www.namecheap.com/market/sale/iWoZgVUHNCtqQ2USzuy464/
canartin.com,canartin,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/vwZYXHn6DtubPRVFFBJaut/
tpaycoin.com,tpaycoin,8,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-10-27T15:00:00.000Z,https://www.namecheap.com/market/sale/x56fVSexjvihtMqoW32yyP/
elsafrat.com,elsafrat,8,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-10-23T15:00:00.000Z,https://www.namecheap.com/market/sale/hLV644gpqydBqZZUf6789s/
linetrek.com,linetrek,8,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-10-21T15:00:00.000Z,https://www.namecheap.com/market/sale/iEuDmAeqZLqnXW9iFEQCZF/
tagoodle.com,tagoodle,8,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-10-21T15:00:00.000Z,https://www.namecheap.com/market/sale/7D1izxWauGGzW4qBJMGC5e/
tronview.com,tronview,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-21T15:00:00.000Z,https://www.namecheap.com/market/sale/c39gnc5PgSrBMc66jG3NoV/
panlixir.com,panlixir,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-11-02T15:00:00.000Z,https://www.namecheap.com/market/sale/9yVPzTdZxrXqvkwfY6AnZ8/
efemmera.com,efemmera,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-11-02T15:00:00.000Z,https://www.namecheap.com/market/sale/iWvNEXfUWJbK5Atot7KC9m/
heydeluj.com,heydeluj,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-11-02T15:00:00.000Z,https://www.namecheap.com/market/sale/x78aStc4cVXCWvCgKDZ83K/
earncats.com,earncats,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-11-02T15:00:00.000Z,https://www.namecheap.com/market/sale/hUGXFPETpGUrW1sCUrR7Je/
anemoney.com,anemoney,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-11-02T15:00:00.000Z,https://www.namecheap.com/market/sale/iTxC8cXVxNfteDPkf1MGSX/
choncity.com,choncity,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-11-02T15:00:00.000Z,https://www.namecheap.com/market/sale/wMbdHY4LkLdy6vSpNb2Y2R/
moneyema.com,moneyema,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-11-02T15:00:00.000Z,https://www.namecheap.com/market/sale/vMUYaGbNuoZJjwT3r89uuH/
quanride.com,quanride,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-11-02T15:00:00.000Z,https://www.namecheap.com/market/sale/kxoWgVWa6oYNAkK7jWYrvS/
fichapet.com,fichapet,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-11-02T15:00:00.000Z,https://www.namecheap.com/market/sale/7XDvca8PrUZUJfVuB4vhpW/
eamwatch.com,eamwatch,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-11-02T15:00:00.000Z,https://www.namecheap.com/market/sale/8i5FNy6LVMpXn1qeBDWVKS/
delcocat.com,delcocat,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-11-02T15:00:00.000Z,https://www.namecheap.com/market/sale/xdWHtKHDMnJQhw3egiMqqA/
digimoir.com,digimoir,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-11-02T15:00:00.000Z,https://www.namecheap.com/market/sale/vLhwG3295sa2wkYPAuqNjh/
artintos.com,artintos,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-11-02T15:00:00.000Z,https://www.namecheap.com/market/sale/7wqtm1BB9nQSSFjN87a8rM/
rankwich.com,rankwich,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-11-02T15:00:00.000Z,https://www.namecheap.com/market/sale/uH81MYDTRwEoAUfS1AVLmH/
withleen.com,withleen,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-11-02T15:00:00.000Z,https://www.namecheap.com/market/sale/fuCtBCyToTV9kXiP1AF8NH/
giftoosh.com,giftoosh,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-11-02T15:00:00.000Z,https://www.namecheap.com/market/sale/ozYJYhYkN3Xxz9AfKkDmZs/
